reference,reader,protocol,seed,comparison,metric,candidate_error,control_error,signed_candidate_minus_control,difference_percentage_points,relative_error_reduction
spatial,fine,shorter,29,D_E_vs_E,power_trace_NRMSE,0.009651936883594657,0.010236978192969806,-0.0005850413093751484,-0.058504130937514845,0.0571498051814668
spatial,fine,shorter,29,D_E_vs_E,energy_error,0.003562834891007696,0.003390812345802286,0.00017202254520540987,0.017202254520540985,-0.050731956729592576
spatial,fine,shorter,29,D_E_vs_E,local_joule_NRMSE,0.053019097789808456,0.055495696303370354,-0.002476598513561898,,0.044626857189491456
spatial,fine,shorter,29,D_E_vs_F,S,0.00111796875,0.0013104687500000004,-0.0001925000000000004,,0.14689400262310745
spatial,fine,shorter,29,D_E_vs_F,Ephi,0.01946825523555875,0.024449647007894794,-0.004981391772336044,,0.2037408462677417
spatial,fine,shorter,29,D_E_vs_F,ET,0.011236606277455402,0.012000917463713005,-0.0007643111862576032,-0.07643111862576032,0.06368772958972842
spatial,fine,shorter,29,D_E_vs_F,EV,0.0015045094758018391,0.003730716237014975,-0.002226206761213136,,0.5967236905142834
spatial,fine,shorter,29,D_E_vs_F,EI,0.00958121770678859,0.02276811779210797,-0.01318690008531938,-1.318690008531938,0.5791827065252757
spatial,fine,shorter,29,D_E_vs_F,bottom_current_NRMSE,0.009581217706789888,0.022768117792109625,-0.013186900085319737,-1.3186900085319737,0.5791827065252494
spatial,fine,shorter,29,D_E_vs_F,power_trace_NRMSE,0.009651936883594657,0.023432310014602054,-0.013780373131007396,-1.3780373131007395,0.5880928138292825
spatial,fine,shorter,29,D_E_vs_F,energy_error,0.003562834891007696,0.007566807394925595,-0.0040039725039178985,-0.40039725039178986,0.5291495203912574
spatial,fine,shorter,29,D_E_vs_F,local_joule_NRMSE,0.053019097789808456,0.11108544232848135,-0.05806634453867289,,0.5227178586278644
spatial,fine,shorter,29,D_E_vs_B_E,S,0.00111796875,0.0015368750000000003,-0.0004189062500000002,,0.27257015046766986
spatial,fine,shorter,29,D_E_vs_B_E,Ephi,0.01946825523555875,0.025216843763017884,-0.005748588527459134,,0.22796621898771516
spatial,fine,shorter,29,D_E_vs_B_E,ET,0.011236606277455402,0.013065281860570451,-0.0018286755831150494,-0.18286755831150495,0.13996449541848663
spatial,fine,shorter,29,D_E_vs_B_E,EV,0.0015045094758018391,0.0028689057277241133,-0.0013643962519222742,,0.4755807201112328
spatial,fine,shorter,29,D_E_vs_B_E,EI,0.00958121770678859,0.019042945759834062,-0.009461728053045472,-0.9461728053045472,0.49686262684224125
spatial,fine,shorter,29,D_E_vs_B_E,bottom_current_NRMSE,0.009581217706789888,0.0190429457598333,-0.00946172805304341,-0.9461728053043411,0.49686262684215293
spatial,fine,shorter,29,D_E_vs_B_E,power_trace_NRMSE,0.009651936883594657,0.019474969848636798,-0.00982303296504214,-0.9823032965042141,0.5043927174926912
spatial,fine,shorter,29,D_E_vs_B_E,energy_error,0.003562834891007696,0.014282558013800616,-0.01071972312279292,-1.0719723122792921,0.7505464436016935
spatial,fine,shorter,29,D_E_vs_B_E,local_joule_NRMSE,0.053019097789808456,0.10741173993663813,-0.05439264214682968,,0.5063938278899097
spatial,fine,shorter,43,E_vs_F,S,0.001155078125,0.0012627343750000002,-0.00010765625000000011,,0.08525644991647598
spatial,fine,shorter,43,E_vs_F,Ephi,0.01976311723656693,0.024099285343406142,-0.0043361681068392124,,0.17992932342392637
spatial,fine,shorter,43,E_vs_F,ET,0.011319799708226538,0.01174756335359894,-0.0004277636453724025,-0.04277636453724025,0.03641296773610115
spatial,fine,shorter,43,E_vs_F,EV,0.00111391957420713,0.0045796855898525635,-0.003465766015645433,,0.7567694217534721
spatial,fine,shorter,43,E_vs_F,EI,0.0070045995877591714,0.029837756811061326,-0.022833157223302154,-2.2833157223302156,0.7652437603767032
spatial,fine,shorter,43,E_vs_F,bottom_current_NRMSE,0.007004599587763097,0.029837756811059733,-0.022833157223296638,-2.2833157223296636,0.7652437603765591
spatial,fine,shorter,43,E_vs_F,power_trace_NRMSE,0.006946930546888452,0.030871099871096888,-0.023924169324208436,-2.3924169324208435,0.7749697751004808
spatial,fine,shorter,43,E_vs_F,energy_error,0.0020962847860433826,0.003050142849660585,-0.0009538580636172024,-0.09538580636172024,0.3127257019202711
spatial,fine,shorter,43,E_vs_F,local_joule_NRMSE,0.04767007775214124,0.14347234608251525,-0.095802268330374,,0.6677403063812398
spatial,fine,shorter,43,E_vs_B_E,S,0.001155078125,0.0015368750000000003,-0.0003817968750000002,,0.24842415616104116
spatial,fine,shorter,43,E_vs_B_E,Ephi,0.01976311723656693,0.025216843763017884,-0.005453726526450955,,0.2162731616099075
spatial,fine,shorter,43,E_vs_B_E,ET,0.011319799708226538,0.013065281860570451,-0.0017454821523439131,-0.17454821523439132,0.13359697639678036
spatial,fine,shorter,43,E_vs_B_E,EV,0.00111391957420713,0.0028689057277241133,-0.0017549861535169832,,0.6117266721445057
spatial,fine,shorter,43,E_vs_B_E,EI,0.0070045995877591714,0.019042945759834062,-0.012038346172074891,-1.2038346172074892,0.6321682750085085
spatial,fine,shorter,43,E_vs_B_E,bottom_current_NRMSE,0.007004599587763097,0.0190429457598333,-0.012038346172070202,-1.2038346172070202,0.6321682750082877
spatial,fine,shorter,43,E_vs_B_E,power_trace_NRMSE,0.006946930546888452,0.019474969848636798,-0.012528039301748346,-1.2528039301748346,0.6432892784491412
spatial,fine,shorter,43,E_vs_B_E,energy_error,0.0020962847860433826,0.014282558013800616,-0.012186273227757234,-1.2186273227757234,0.8532276372329219
spatial,fine,shorter,43,E_vs_B_E,local_joule_NRMSE,0.04767007775214124,0.10741173993663813,-0.05974166218449689,,0.5561930401624471
spatial,fine,shorter,43,E_vs_D_E,S,0.001155078125,0.0011639062500000002,-8.828125000000155e-06,,0.007584910726272115
spatial,fine,shorter,43,E_vs_D_E,Ephi,0.01976311723656693,0.01970853086562979,5.458637093714094e-05,,-0.0027696823933404144
spatial,fine,shorter,43,E_vs_D_E,ET,0.011319799708226538,0.011226646694204848,9.315301402169039e-05,0.00931530140216904,-0.008297492257396469
spatial,fine,shorter,43,E_vs_D_E,EV,0.00111391957420713,0.0010319313189606962,8.198825524643387e-05,,-0.07945127135884186
spatial,fine,shorter,43,E_vs_D_E,EI,0.0070045995877591714,0.006429467456247134,0.0005751321315120373,0.057513213151203724,-0.0894525301552332
spatial,fine,shorter,43,E_vs_D_E,bottom_current_NRMSE,0.007004599587763097,0.00642946745624798,0.0005751321315151173,0.05751321315151173,-0.08945253015570048
spatial,fine,shorter,43,E_vs_D_E,power_trace_NRMSE,0.006946930546888452,0.0062450332888229956,0.0007018972580654561,0.07018972580654562,-0.11239287696379005
spatial,fine,shorter,43,E_vs_D_E,energy_error,0.0020962847860433826,0.0011782672459319506,0.0009180175401114321,0.09180175401114321,-0.7791250612125147
spatial,fine,shorter,43,E_vs_D_E,local_joule_NRMSE,0.04767007775214124,0.04688473486209639,0.0007853428900448517,,-0.016750502959114656
spatial,fine,shorter,43,D_E_vs_E,S,0.0011639062500000002,0.001155078125,8.828125000000155e-06,,-0.007642881298613594
spatial,fine,shorter,43,D_E_vs_E,Ephi,0.01970853086562979,0.01976311723656693,-5.458637093714094e-05,,0.0027620324407195184
spatial,fine,shorter,43,D_E_vs_E,ET,0.011226646694204848,0.011319799708226538,-9.315301402169039e-05,-0.00931530140216904,0.008229210447424478
spatial,fine,shorter,43,D_E_vs_E,EV,0.0010319313189606962,0.00111391957420713,-8.198825524643387e-05,,0.0736033885613257
spatial,fine,shorter,43,D_E_vs_E,EI,0.006429467456247134,0.0070045995877591714,-0.0005751321315120373,-0.057513213151203724,0.08210778136656156
spatial,fine,shorter,43,D_E_vs_E,bottom_current_NRMSE,0.00642946745624798,0.007004599587763097,-0.0005751321315151173,-0.05751321315151173,0.08210778136695525
spatial,fine,shorter,43,D_E_vs_E,power_trace_NRMSE,0.0062450332888229956,0.006946930546888452,-0.0007018972580654561,-0.07018972580654562,0.10103703402934375
spatial,fine,shorter,43,D_E_vs_E,energy_error,0.0011782672459319506,0.0020962847860433826,-0.0009180175401114321,-0.09180175401114321,0.4379259660821837
spatial,fine,shorter,43,D_E_vs_E,local_joule_NRMSE,0.04688473486209639,0.04767007775214124,-0.0007853428900448517,,0.01647454602713703
spatial,fine,shorter,43,D_E_vs_F,S,0.0011639062500000002,0.0012627343750000002,-9.882812499999996e-05,,0.0782651735445152
spatial,fine,shorter,43,D_E_vs_F,Ephi,0.01970853086562979,0.024099285343406142,-0.004390754477776353,,0.1821943852363123
spatial,fine,shorter,43,D_E_vs_F,ET,0.011226646694204848,0.01174756335359894,-0.0005209166593940929,-0.05209166593940929,0.044342528209009975
spatial,fine,shorter,43,D_E_vs_F,EV,0.0010319313189606962,0.0045796855898525635,-0.0035477542708918673,,0.7746720165141473
spatial,fine,shorter,43,D_E_vs_F,EI,0.006429467456247134,0.029837756811061326,-0.02340828935481419,-2.340828935481419,0.7845190743741289
spatial,fine,shorter,43,D_E_vs_F,bottom_current_NRMSE,0.00642946745624798,0.029837756811059733,-0.023408289354811755,-2.3408289354811753,0.7845190743740891
spatial,fine,shorter,43,D_E_vs_F,power_trace_NRMSE,0.0062450332888229956,0.030871099871096888,-0.02462606658227389,-2.462606658227389,0.7977061615912843
spatial,fine,shorter,43,D_E_vs_F,energy_error,0.0011782672459319506,0.003050142849660585,-0.0018718756037286344,-0.18718756037286344,0.6137009628702911
spatial,fine,shorter,43,D_E_vs_F,local_joule_NRMSE,0.04688473486209639,0.14347234608251525,-0.09658761122041885,,0.6732141339967245
spatial,fine,shorter,43,D_E_vs_B_E,S,0.0011639062500000002,0.0015368750000000003,-0.00037296875000000004,,0.24267995119967464
spatial,fine,shorter,43,D_E_vs_B_E,Ephi,0.01970853086562979,0.025216843763017884,-0.005508312897388096,,0.21843784056220347
spatial,fine,shorter,43,D_E_vs_B_E,ET,0.011226646694204848,0.013065281860570451,-0.0018386351663656035,-0.18386351663656036,0.14072678921029613
spatial,fine,shorter,43,D_E_vs_B_E,EV,0.0010319313189606962,0.0028689057277241133,-0.0018369744087634171,,0.6403049047626527
spatial,fine,shorter,43,D_E_vs_B_E,EI,0.006429467456247134,0.019042945759834062,-0.012613478303586927,-1.2613478303586927,0.6623701218637951
spatial,fine,shorter,43,D_E_vs_B_E,bottom_current_NRMSE,0.00642946745624798,0.0190429457598333,-0.01261347830358532,-1.261347830358532,0.6623701218637371
spatial,fine,shorter,43,D_E_vs_B_E,power_trace_NRMSE,0.0062450332888229956,0.019474969848636798,-0.013229936559813802,-1.3229936559813802,0.679330271761107
spatial,fine,shorter,43,D_E_vs_B_E,energy_error,0.0011782672459319506,0.014282558013800616,-0.013104290767868666,-1.3104290767868665,0.9175030659918593
spatial,fine,shorter,43,D_E_vs_B_E,local_joule_NRMSE,0.04688473486209639,0.10741173993663813,-0.06052700507454174,,0.5635045583494546
