step,time,residual_inf,residual_rate_inf,iterations,linear_solves,residual_evaluations,jacobian_evaluations,decrease_rejections,phase_min,phase_max
663,1.5671875000000002,2.0385207194148491e-13,6.523266302127517e-10,2,2,5,3,0,1.7301296813576525e-08,0.8854891995203421
664,1.5675000000000001,2.0377726199158341e-13,6.520872383730669e-10,2,2,5,3,0,1.725586505449718e-08,0.8852615036366597
665,1.5678125,2.037274429017577e-13,6.519278172856247e-10,2,2,5,3,0,1.7210549061337176e-08,0.8850333625167222
666,1.5681250000000002,2.0354551377721464e-13,6.513456440870868e-10,2,2,5,3,0,1.716534855368373e-08,0.8848047753943655
667,1.5684375000000002,2.033256917867432e-13,6.506422137175782e-10,2,2,5,3,0,1.712026325163022e-08,0.8845757415024276
668,1.56875,2.0326237437987005e-13,6.504395980155842e-10,2,2,5,3,0,1.7075292875774896e-08,0.8843462600727509
669,1.5690625,2.0305361125155796e-13,6.497715560049855e-10,2,2,5,3,0,1.7030437147219003e-08,0.8841163303361874
670,1.5693750000000002,2.029679592799316e-13,6.494974696957811e-10,2,2,5,3,0,1.6985695787565625e-08,0.8838859515226023
671,1.5696875000000001,2.0268644618584575e-13,6.485966277947064e-10,2,2,5,3,0,1.694106851891803e-08,0.8836551228608784
672,1.57,2.024755146531887e-13,6.479216468902038e-10,2,2,5,3,0,1.6896555063878265e-08,0.883423843578922
673,1.5703125,2.024665699852657e-13,6.478930239528502e-10,2,2,5,3,0,1.685215514554587e-08,0.8831921129036674
674,1.5706250000000002,2.0226772730683185e-13,6.472567273818619e-10,2,2,5,3,0,1.6807868487516528e-08,0.8829599300610826
675,1.5709375,2.021280278569071e-13,6.468096891421027e-10,2,2,5,3,0,1.676369481388067e-08,0.8827272942761761
676,1.57125,2.0187443296876273e-13,6.459981855000407e-10,2,2,5,3,0,1.6719633849222374e-08,0.8824942047730024
677,1.5715625000000002,2.017381487556813e-13,6.455620760181802e-10,2,2,5,3,0,1.66756853186181e-08,0.8822606607746691
678,1.5718750000000001,2.0172757778449957e-13,6.455282489103986e-10,2,2,5,3,0,1.6631848947635435e-08,0.8820266615033436
679,1.5721875,2.013384034146859e-13,6.442828909269949e-10,2,2,5,3,0,1.6588124462332085e-08,0.8817922061802616
680,1.5725,2.0136480373758592e-13,6.443673719602749e-10,2,2,5,3,0,1.6544511589254706e-08,0.8815572940257332
681,1.5728125000000002,2.0115701639122907e-13,6.43702452451933e-10,2,2,5,3,0,1.6501010055437982e-08,0.8813219242591523
682,1.573125,2.0076079470729424e-13,6.424345430633416e-10,2,2,5,3,0,1.645761958840351e-08,0.8810860960990037
683,1.5734375,2.0083267731133003e-13,6.426645673962561e-10,2,2,5,3,0,1.6414339916158796e-08,0.880849808762873
684,1.57375,2.0055083895659243e-13,6.417626846610958e-10,2,2,5,3,0,1.6371170767196548e-08,0.8806130614674549
685,1.5740625000000001,2.004125489694919e-13,6.413201567023741e-10,2,2,5,3,0,1.632811187049358e-08,0.8803758534285624
686,1.574375,2.0013775792887545e-13,6.404408253724014e-10,2,2,5,3,0,1.6285162955510116e-08,0.8801381838611365
687,1.5746875,2.00125126973566e-13,6.404004063154112e-10,2,2,5,3,0,1.6242323752188936e-08,0.8799000519792557
688,1.5750000000000002,1.9979303584813368e-13,6.393377147140278e-10,2,2,5,3,0,1.6199593990954703e-08,0.8796614569961472
689,1.5753125000000001,1.9969377713924263e-13,6.390200868455764e-10,2,2,5,3,0,1.6156973402713217e-08,0.8794223981241963
690,1.575625,1.9929343548705236e-13,6.377389935585676e-10,2,2,5,3,0,1.6114461718850666e-08,0.8791828745749573
691,1.5759375000000002,1.9929766387552506e-13,6.377525244016802e-10,2,2,5,3,0,1.607205867123323e-08,0.8789428855591647
692,1.5762500000000002,1.989822152534404e-13,6.367430888110093e-10,2,2,5,3,0,1.602976399220627e-08,0.878702430286744
693,1.5765625,1.9895332126554366e-13,6.366506280497397e-10,2,2,5,3,0,1.5987577414593972e-08,0.8784615079668239
694,1.576875,1.9869132381056254e-13,6.358122361938001e-10,2,2,5,3,0,1.594549867169873e-08,0.8782201178077471
695,1.5771875000000002,1.9863933631639186e-13,6.356458762124539e-10,2,2,5,3,0,1.5903527497300792e-08,0.8779782590170832
696,1.5775000000000001,1.9829304214249999e-13,6.34537734856e-10,2,2,5,3,0,1.5861663625657712e-08,0.87773593080164
697,1.5778125,1.9816917204429352e-13,6.341413505417393e-10,2,2,5,3,0,1.581990679150425e-08,0.8774931323674766
698,1.578125,1.9788630369749205e-13,6.332361718319746e-10,2,2,5,3,0,1.577825673005177e-08,0.8772498629199157
699,1.5784375000000002,1.9768312421036827e-13,6.325859974731785e-10,2,2,5,3,0,1.5736713176988102e-08,0.8770061216635567
700,1.57875,1.9748970254279685e-13,6.319670481369499e-10,2,2,5,3,0,1.5695275868477255e-08,0.8767619078022885
701,1.5790625,1.9743663084645369e-13,6.317972187086518e-10,2,2,5,3,0,1.565394454115919e-08,0.8765172205393028
702,1.5793750000000002,1.9714064365336514e-13,6.308500596907685e-10,2,2,5,3,0,1.5612718932149807e-08,0.8762720590771079
703,1.5796875000000001,1.9687073152252488e-13,6.299863408720796e-10,2,2,5,3,0,1.5571598779040626e-08,0.8760264226175417
704,1.58,1.9671617850283707e-13,6.294917712090786e-10,2,2,5,3,0,1.5530583819898864e-08,0.8757803103617862
705,1.5803125,1.966313938929487e-13,6.292204604574358e-10,2,2,5,3,0,1.5489673793267237e-08,0.875533721510381
706,1.5806250000000002,1.9626238568354326e-13,6.280396341873384e-10,2,2,5,3,0,1.5448868438164144e-08,0.8752866552632375
707,1.5809375,1.9620568190992227e-13,6.278581821117513e-10,2,2,5,3,0,1.5408167494083525e-08,0.8750391108196535
708,1.58125,1.9582474747661949e-13,6.266391919251824e-10,2,2,5,3,0,1.536757070099507e-08,0.8747910873783273
709,1.5815625,1.956130570024417e-13,6.259617824078134e-10,2,2,5,3,0,1.5327077799344268e-08,0.8745425841373724
710,1.5818750000000001,1.9555629901871208e-13,6.257801568598786e-10,2,2,5,3,0,1.5286688530052502e-08,0.8742936002943319
711,1.5821875,1.9526540757583422e-13,6.248493042426695e-10,2,2,5,3,0,1.524640263451735e-08,0.8740441350461937
712,1.5825,1.9510651774745646e-13,6.243408567918607e-10,2,2,5,3,0,1.5206219854612765e-08,0.8737941875894054
713,1.5828125000000002,1.9488176263710022e-13,6.236216404387207e-10,2,2,5,3,0,1.516613993268927e-08,0.8735437571198891
714,1.5831250000000001,1.946179762485345e-13,6.227775239953104e-10,2,2,5,3,0,1.5126162611574396e-08,0.8732928428330563
715,1.5834375,1.9442222354629224e-13,6.221511153481352e-10,2,2,5,3,0,1.5086287634572837e-08,0.8730414439238237
716,1.5837500000000002,1.9442910823008752e-13,6.221731463362801e-10,2,2,5,3,0,1.5046514745466897e-08,0.8727895595866278
717,1.5840625000000002,1.9447453630111466e-13,6.223185161635669e-10,2,2,5,3,0,1.5006843688516928e-08,0.872537189015441
718,1.584375,1.946506107339263e-13,6.228819543485642e-10,2,2,5,3,0,1.4967274208461716e-08,0.8722843314037861
719,1.5846875,1.9461456101169117e-13,6.227665952374117e-10,2,2,5,3,0,1.4927806050518945e-08,0.8720309859447523
720,1.5850000000000002,1.9475138732585884e-13,6.232044394427483e-10,2,2,5,3,0,1.4888438960385705e-08,0.8717771518310102
721,1.5853125000000001,1.946664400856446e-13,6.229326082740627e-10,2,2,5,3,0,1.4849172684239008e-08,0.8715228282548283
722,1.585625,1.9466774112825158e-13,6.229367716104051e-10,2,2,5,3,0,1.4810006968736329e-08,0.8712680144080869
723,1.5859375,1.947997427427517e-13,6.233591767768054e-10,2,2,5,3,0,1.4770941561016275e-08,0.8710127094822953
724,1.5862500000000002,1.948718963973306e-13,6.235900684714579e-10,2,2,5,3,0,1.4731976208699114e-08,0.8707569126686058
725,1.5865625,1.9481280737893014e-13,6.234009836125765e-10,2,2,5,3,0,1.4693110659887534e-08,0.8705006231578306
726,1.586875,1.9479513488351863e-13,6.233444316272596e-10,2,2,5,3,0,1.4654344663167175e-08,0.8702438401404564
727,1.5871875000000002,1.9491309607988505e-13,6.237219074556322e-10,2,2,5,3,0,1.4615677967607458e-08,0.86998656280666
728,1.5875000000000001,1.950733411609784e-13,6.242346917151309e-10,2,2,5,3,0,1.4577110322762312e-08,0.869728790346324
729,1.5878125,1.9499256809912824e-13,6.239762179172104e-10,2,2,5,3,0,1.453864147867086e-08,0.8694705219490522
730,1.588125,1.9507507588445439e-13,6.24240242830254e-10,2,2,5,3,0,1.4500271185858247e-08,0.8692117568041847
731,1.5884375000000002,1.9506689015805212e-13,6.242140485057668e-10,2,2,5,3,0,1.446199919533652e-08,0.868952494100813
732,1.58875,1.9514397693251584e-13,6.244607261840507e-10,2,2,5,3,0,1.4423825258605359e-08,0.868692733027796
733,1.5890625,1.9522030476545882e-13,6.247049752494682e-10,2,2,5,3,0,1.4385749127653022e-08,0.8684324727737743
734,1.589375,1.951356285757877e-13,6.244340114425206e-10,2,2,5,3,0,1.4347770554957232e-08,0.8681717125271857
735,1.5896875000000001,1.9528421848352684e-13,6.249094991472859e-10,2,2,5,3,0,1.4309889293486045e-08,0.8679104514762799
736,1.59,1.9523808568108758e-13,6.247618741794803e-10,2,2,5,3,0,1.4272105096698854e-08,0.8676486888091333
737,1.5903125,1.9536434102407352e-13,6.251658912770353e-10,2,2,5,3,0,1.4234417718547232e-08,0.8673864237136643
738,1.5906250000000002,1.9521320324122904e-13,6.246822503719329e-10,2,2,5,3,0,1.4196826913475977e-08,0.8671236553776472
739,1.5909375000000001,1.9523624253739436e-13,6.247559761196619e-10,2,2,5,3,0,1.4159332436424208e-08,0.8668603829887275
740,1.59125,1.9538770558089058e-13,6.252406578588499e-10,2,2,5,3,0,1.4121934042826195e-08,0.8665966057344348
741,1.5915625000000002,1.9538727190002159e-13,6.252392700800691e-10,2,2,5,3,0,1.408463148861258e-08,0.8663323228021985
742,1.5918750000000002,1.9542174952910663e-13,6.253495984931412e-10,2,2,5,3,0,1.4047424530211299e-08,0.8660675333793614
743,1.5921875,1.9539768024087745e-13,6.252725767708078e-10,2,2,5,3,0,1.4010312924548707e-08,0.8658022366531928
744,1.5925,1.9541264223085775e-13,6.253204551387448e-10,2,2,5,3,0,1.3973296429050705e-08,0.8655364318109035
745,1.5928125000000002,1.9544218674005798e-13,6.254149975681855e-10,2,2,5,3,0,1.3936374801643795e-08,0.8652701180396583
746,1.5931250000000001,1.9546961705502186e-13,6.2550277457607e-10,2,2,5,3,0,1.3899547800756235e-08,0.8650032945265897
747,1.5934375,1.9538569980687148e-13,6.252342393819887e-10,2,2,5,3,0,1.3862815185319179e-08,0.8647359604588114
748,1.59375,1.953319233791162e-13,6.250621548131718e-10,2,2,5,3,0,1.3826176714767814e-08,0.8644681150234304
749,1.5940625000000002,1.9548224801033132e-13,6.255431936330602e-10,2,2,5,3,0,1.378963214904256e-08,0.8641997574075602
750,1.594375,1.9549032531651633e-13,6.255690410128523e-10,2,2,5,3,0,1.3753181248590198e-08,0.8639308867983341
751,1.5946875,1.955972276507234e-13,6.259111284823149e-10,2,2,5,3,0,1.3716823774365065e-08,0.8636615023829162
752,1.5950000000000002,1.9551406934409377e-13,6.256450219011e-10,2,2,5,3,0,1.3680559487830369e-08,0.8633916033485144
753,1.5953125000000001,1.9552588714777386e-13,6.256828388728763e-10,2,2,5,3,0,1.364438815095922e-08,0.863121188882392
754,1.595625,1.9559061401747124e-13,6.25889964855908e-10,2,2,5,3,0,1.3608309526236051e-08,0.8628502581718791
755,1.5959375,1.9554681224970283e-13,6.25749799199049e-10,2,2,5,3,0,1.3572323376657734e-08,0.8625788104043843
756,1.5962500000000002,1.9565344353336678e-13,6.260910193067737e-10,2,2,5,3,0,1.3536429465734865e-08,0.8623068447674055
757,1.5965625,1.9557093574804063e-13,6.2582699439373e-10,2,2,5,3,0,1.3500627557492904e-08,0.8620343604485412
758,1.596875,1.9545102298776373e-13,6.25443273560844e-10,2,2,5,3,0,1.3464917416473628e-08,0.8617613566355011
759,1.5971875,1.9558307881237247e-13,6.258658521995919e-10,2,2,5,3,0,1.3429298807736245e-08,0.8614878325161163
760,1.5975000000000001,1.9559137295899198e-13,6.258923934687743e-10,2,2,5,3,0,1.3393771496858757e-08,0.8612137872783489
761,1.5978125,1.9552089981778042e-13,6.256668794168974e-10,2,2,5,3,0,1.3358335249939139e-08,0.8609392201103028
762,1.598125,1.9548127222837608e-13,6.255400711308035e-10,2,2,5,3,0,1.332298983359669e-08,0.8606641302002326
763,1.5984375000000002,1.9539567446685835e-13,6.252661582939467e-10,2,2,5,3,0,1.3287735014973304e-08,0.8603885167365531
764,1.5987500000000001,1.9553217552037427e-13,6.257029616651977e-10,2,2,5,3,0,1.3252570561734739e-08,0.8601123789078485
765,1.5990625,1.9547693541968614e-13,6.255261933429956e-10,2,2,5,3,0,1.3217496242071929e-08,0.8598357159028808
766,1.5993750000000002,1.956628760922674e-13,6.261212034952557e-10,2,2,5,3,0,1.3182511824702182e-08,0.8595585269105982
767,1.5996875000000002,1.9545931713438325e-13,6.254698148300264e-10,2,2,5,3,0,1.3147617078870603e-08,0.8592808111201434
768,1.6,1.9547579700740503e-13,6.255225504236961e-10,2,2,5,3,0,1.3112811774351306e-08,0.8590025677208618
769,1.6003125,1.9543410943387296e-13,6.253891501883935e-10,2,2,5,3,0,1.3078095681448743e-08,0.8587237959023085
770,1.6006250000000002,1.954761764781654e-13,6.255237647301293e-10,2,2,5,3,0,1.3043468570998899e-08,0.8584444948542558
771,1.6009375000000001,1.9536981624504457e-13,6.251834119841426e-10,2,2,5,3,0,1.3008930214370649e-08,0.8581646637667003
772,1.60125,1.9549065057716808e-13,6.255700818469379e-10,2,2,5,3,0,1.2974480383467024e-08,0.8578843018298697
773,1.6015625,1.9547650173881714e-13,6.255248055642149e-10,2,2,5,3,0,1.2940118850726509e-08,0.857603408234229
774,1.6018750000000002,1.9543606099778343e-13,6.25395395192907e-10,2,2,5,3,0,1.2905845389124268e-08,0.8573219821704862
775,1.6021875,1.9538835610219407e-13,6.25242739527021e-10,2,2,5,3,0,1.2871659772173386e-08,0.8570400228295995
776,1.6025,1.9548035065652947e-13,6.255371221008943e-10,2,2,5,3,0,1.2837561773926261e-08,0.8567575294027813
777,1.6028125000000002,1.9554323438253363e-13,6.257383500241076e-10,2,2,5,3,0,1.2803551168975709e-08,0.8564745010815045
778,1.6031250000000001,1.9554084913775416e-13,6.257307172408133e-10,2,2,5,3,0,1.2769627732456254e-08,0.8561909370575074
779,1.6034375,1.953580526514731e-13,6.251457684847139e-10,2,2,5,3,0,1.2735791240045395e-08,0.8559068365227975
780,1.60375,1.9537084623710843e-13,6.25186707958747e-10,2,2,5,3,0,1.2702041467964769e-08,0.8556221986696573
781,1.6040625000000002,1.952457293064036e-13,6.247863337804915e-10,2,2,5,3,0,1.2668378192981455e-08,0.8553370226906472
782,1.604375,1.9518761606995838e-13,6.246003714238668e-10,2,2,5,3,0,1.2634801192409134e-08,0.8550513077786104
783,1.6046875,1.9530698672914903e-13,6.249823575332769e-10,2,2,5,3,0,1.2601310244109247e-08,0.8547650531266758
784,1.605,1.95103265140939e-13,6.243304484510048e-10,2,2,5,3,0,1.256790512649222e-08,0.8544782579282617
785,1.6053125000000001,1.950684080410936e-13,6.242189057314995e-10,2,2,5,3,0,1.2534585618518592e-08,0.854190921377079
786,1.605625,1.9507507588445439e-13,6.24240242830254e-10,2,2,5,3,0,1.2501351499700298e-08,0.853903042667134
787,1.6059375,1.9499186336771612e-13,6.239739627766916e-10,2,2,5,3,0,1.2468202550101651e-08,0.8536146209927308
788,1.6062500000000002,1.9498015398425328e-13,6.239364927496105e-10,2,2,5,3,0,1.2435138550340495e-08,0.853325655548474
789,1.6065625000000001,1.9501468582344694e-13,6.240469946350302e-10,2,2,5,3,0,1.240215928158947e-08,0.8530361455292704
790,1.606875,1.950860263263965e-13,6.242752842444688e-10,2,2,5,3,0,1.23692645255769e-08,0.8527460901303316
791,1.6071875000000002,1.9485102550551026e-13,6.235232816176328e-10,2,2,5,3,0,1.2336454064587954e-08,0.8524554885471756
792,1.6075000000000002,1.947430389691307e-13,6.231777247012182e-10,2,2,5,3,0,1.2303727681465827e-08,0.8521643399756275
793,1.6078125,1.948665295965768e-13,6.235728947090458e-10,2,2,5,3,0,1.2271085159612568e-08,0.8518726436118217
794,1.608125,1.949029587895723e-13,6.236894681266314e-10,2,2,5,3,0,1.2238526282990238e-08,0.8515803986522033
795,1.6084375000000002,1.9480679005687285e-13,6.233817281819931e-10,2,2,5,3,0,1.2206050836121885e-08,0.8512876042935276
796,1.6087500000000001,1.946215541157037e-13,6.227889731702518e-10,2,2,5,3,0,1.217365860409254e-08,0.8509942597328627
797,1.6090625,1.947537725706383e-13,6.232120722260426e-10,2,2,5,3,0,1.2141349372550206e-08,0.850700364167589
798,1.609375,1.9470346558983498e-13,6.230510898874719e-10,2,2,5,3,0,1.2109122927706668e-08,0.8504059167953999
799,1.6096875000000002,1.9447177158557483e-13,6.223096690738394e-10,2,2,5,3,0,1.2076979056338613e-08,0.8501109168143027
800,1.61,1.946486049599072e-13,6.228755358717031e-10,2,2,5,3,0,1.2044917545788376e-08,0.8498153634226179
801,1.6103125,1.9440520157218422e-13,6.220966450309895e-10,2,2,5,3,0,1.201293818396483e-08,0.8495192558189802
802,1.6106250000000002,1.9438248753667065e-13,6.220239601173461e-10,2,2,5,3,0,1.1981040759344306e-08,0.8492225932023385
803,1.6109375000000001,1.9426653211432332e-13,6.216529027658346e-10,2,2,5,3,0,1.1949225060971368e-08,0.8489253747719552
804,1.61125,1.9426235793595925e-13,6.216395453950696e-10,2,2,5,3,0,1.19174908784596e-08,0.8486275997274068
805,1.6115625000000002,1.942499438210843e-13,6.215998202274697e-10,2,2,5,3,0,1.1885838001992474e-08,0.8483292672685828
806,1.6118750000000002,1.9417708543509327e-13,6.213666733922985e-10,2,2,5,3,0,1.185426622232397e-08,0.8480303765956871
807,1.6121875,1.9391042591077046e-13,6.205133629144655e-10,2,2,5,3,0,1.1822775330779366e-08,0.8477309269092367
808,1.6125,1.9399385526794322e-13,6.207803368574183e-10,2,2,5,3,0,1.1791365119255926e-08,0.8474309174100612
809,1.6128125,1.9397141228297277e-13,6.207085193055129e-10,2,2,5,3,0,1.1760035380223558e-08,0.847130347299303
810,1.6131250000000001,1.9395433609875612e-13,6.206538755160196e-10,2,2,5,3,0,1.1728785906725494e-08,0.8468292157784174
811,1.6134375,1.9375478868891016e-13,6.200153238045125e-10,2,2,5,3,0,1.1697616492378803e-08,0.846527522049172
812,1.61375,1.937048611788672e-13,6.198555557723751e-10,2,2,5,3,0,1.1666526931375122e-08,0.8462252653136473
813,1.6140625000000002,1.937128842749436e-13,6.198812296798195e-10,2,2,5,3,0,1.1635517018481012e-08,0.8459224447742353
814,1.6143750000000001,1.9366875724652344e-13,6.19740023188875e-10,2,2,5,3,0,1.1604586549038623e-08,0.8456190596336407
815,1.6146875,1.9342264335336923e-13,6.189524587307815e-10,2,2,5,3,0,1.1573735318966151e-08,0.8453151090948811
816,1.6150000000000002,1.9344427318671031e-13,6.19021674197473e-10,2,2,5,3,0,1.1542963124758329e-08,0.8450105923612866
817,1.6153125000000002,1.9328148023051162e-13,6.185007367376372e-10,2,2,5,3,0,1.1512269763486695e-08,0.8447055086365005
818,1.615625,1.9325193572131139e-13,6.184061943081964e-10,2,2,5,3,0,1.14816550328002e-08,0.8443998571244802
819,1.6159375,1.9326689771129169e-13,6.184540726761334e-10,2,2,5,3,0,1.1451118730925427e-08,0.8440936370294972
820,1.61625,1.9300576761804855e-13,6.176184563777554e-10,2,2,5,3,0,1.142066065666694e-08,0.8437868475561393
821,1.6165625000000001,1.9299167298980624e-13,6.1757335356738e-10,2,2,5,3,0,1.1390280609407647e-08,0.8434794879093109
822,1.616875,1.928006365670143e-13,6.169620370144457e-10,2,2,5,3,0,1.1359978389108988e-08,0.843171557294234
823,1.6171875,1.9284053520696176e-13,6.170897126622776e-10,2,2,5,3,0,1.1329753796311225e-08,0.8428630549164513
824,1.6175000000000002,1.9270392573322859e-13,6.166525623463315e-10,2,2,5,3,0,1.1299606632133509e-08,0.8425539799818267
825,1.6178125,1.9253598281671058e-13,6.161151450134739e-10,2,2,5,3,0,1.1269536698274217e-08,0.8422443316965482
826,1.618125,1.926447825047195e-13,6.164633040151024e-10,2,2,5,3,0,1.1239543797010932e-08,0.8419341092671306
827,1.6184375000000002,1.9245932972311586e-13,6.158698551139707e-10,2,2,5,3,0,1.1209627731200572e-08,0.8416233119004181
828,1.6187500000000001,1.9239351865124599e-13,6.156592596839872e-10,2,2,5,3,0,1.1179788304279472e-08,0.8413119388035875
829,1.6190625,1.9217369666077455e-13,6.149558293144786e-10,2,2,5,3,0,1.1150025320263373e-08,0.8409999891841518
830,1.6193750000000002,1.9217835873011624e-13,6.14970747936372e-10,2,2,5,3,0,1.1120338583747418e-08,0.8406874622499645
831,1.6196875000000002,1.9191256656753142e-13,6.141202130161005e-10,2,2,5,3,0,1.1090727899906028e-08,0.8403743572092238
832,1.62,1.9204456818203153e-13,6.145426181825009e-10,2,2,5,3,0,1.10611930744929e-08,0.8400606732704773
