intent,configuration,time,roi_phase_fraction,roi_temperature_max
5,Fine,1.7225,0.860422405877,0.367955276695
5,Fine,1.725,0.860422405877,0.366399196891
5,Fine,1.7275,0.858585858586,0.364862714611
5,Fine,1.73,0.85766758494,0.363334068442
5,Fine,1.7325,0.856749311295,0.361810745518
5,Fine,1.735,0.855831037649,0.360292741442
5,Fine,1.7375,0.854912764004,0.358780051646
5,Fine,1.74,0.854912764004,0.357272671394
5,Fine,1.7425,0.854912764004,0.355770595794
5,Fine,1.745,0.854912764004,0.354273819804
5,Fine,1.7475,0.854912764004,0.352782338235
5,Fine,1.75,0.854912764004,0.351296145761
5,Fine,1.7525,0.854912764004,0.349816630196
5,Fine,1.755,0.853994490358,0.348356255518
5,Fine,1.7575,0.853994490358,0.346900984268
5,Fine,1.76,0.853994490358,0.345450813053
5,Fine,1.7625,0.853076216713,0.344005738282
5,Fine,1.765,0.851239669421,0.342565756175
5,Fine,1.7675,0.851239669421,0.341130862769
5,Fine,1.77,0.850321395776,0.339701053929
5,Fine,1.7725,0.850321395776,0.338276325352
5,Fine,1.775,0.848484848485,0.336856672573
5,Fine,1.7775,0.847566574839,0.335442090977
5,Fine,1.78,0.846648301194,0.334043614893
5,Fine,1.7825,0.846648301194,0.332653112128
5,Fine,1.785,0.846648301194,0.331267513882
5,Fine,1.7875,0.845730027548,0.329886816808
5,Fine,1.79,0.843893480257,0.328511017373
5,Fine,1.7925,0.842056932966,0.327140111865
5,Fine,1.795,0.839302112029,0.3257740964
5,Fine,1.7975,0.837465564738,0.324412966927
5,Fine,1.8,0.835629017447,0.323056719235
5,Fine,1.8025,0.832874196511,0.321705348959
5,Fine,1.805,0.832874196511,0.32036857102
5,Fine,1.8075,0.832874196511,0.319039742921
5,Fine,1.81,0.832874196511,0.317715639945
5,Fine,1.8125,0.832874196511,0.31639625863
5,Fine,1.815,0.832874196511,0.31508159534
5,Fine,1.8175,0.831037649219,0.313771646274
5,Fine,1.82,0.831037649219,0.312466407467
5,Fine,1.8225,0.830119375574,0.311165874798
5,Fine,1.825,0.828282828283,0.309870043996
5,Fine,1.8275,0.828282828283,0.30857891064
5,Fine,1.83,0.828282828283,0.307301450383
5,Fine,1.8325,0.827364554637,0.306031354332
5,Fine,1.835,0.826446280992,0.30476581656
5,Fine,1.8375,0.826446280992,0.303504833308
5,Fine,1.84,0.826446280992,0.302248400658
5,Fine,1.8425,0.826446280992,0.300996514541
5,Fine,1.845,0.826446280992,0.299749170739
5,Fine,1.8475,0.824609733701,0.29850636489
5,Fine,1.85,0.82277318641,0.297268092491
5,Fine,1.8525,0.82277318641,0.296034348903
5,Fine,1.855,0.821854912764,0.29481071469
5,Fine,1.8575,0.820936639118,0.293596553375
5,Fine,1.86,0.820936639118,0.292386794039
5,Fine,1.8625,0.820936639118,0.291181432527
5,Fine,1.865,0.820018365473,0.289980464542
5,Fine,1.8675,0.818181818182,0.28878388565
5,Fine,1.87,0.818181818182,0.287591691279
5,Fine,1.8725,0.818181818182,0.286403876726
5,Fine,1.875,0.817263544536,0.28522043716
5,Fine,1.8775,0.8145087236,0.284041367624
5,Fine,1.88,0.8145087236,0.282866663036
5,Fine,1.8825,0.8145087236,0.281702779575
5,Fine,1.885,0.8145087236,0.280546161131
5,Fine,1.8875,0.8145087236,0.27939379286
5,Fine,1.89,0.8145087236,0.278245670026
5,Fine,1.8925,0.8145087236,0.277101787768
5,Fine,1.895,0.8145087236,0.275962141103
5,Fine,1.8975,0.813590449954,0.274826724925
5,Fine,1.9,0.813590449954,0.273695534015
5,Fine,1.9025,0.813590449954,0.272568563035
5,Fine,1.905,0.813590449954,0.271445806538
5,Fine,1.9075,0.813590449954,0.270327258961
5,Fine,1.91,0.812672176309,0.269212914639
5,Fine,1.9125,0.811753902663,0.268109439587
5,Fine,1.915,0.811753902663,0.267011695509
5,Fine,1.9175,0.810835629017,0.265918051183
5,Fine,1.92,0.809917355372,0.264828501175
5,Fine,1.9225,0.808999081726,0.263743039946
5,Fine,1.925,0.808999081726,0.262661661848
5,Fine,1.9275,0.808999081726,0.26158436113
5,Fine,1.93,0.808999081726,0.260511131938
5,Fine,1.9325,0.808080808081,0.259441968319
5,Fine,1.935,0.808080808081,0.25837686422
5,Fine,1.9375,0.808080808081,0.257315813492
5,Fine,1.94,0.807162534435,0.256258809891
5,Fine,1.9425,0.80624426079,0.255205847078
5,Fine,1.945,0.805325987144,0.25415956577
5,Fine,1.9475,0.805325987144,0.253121768179
5,Fine,1.95,0.804407713499,0.252087918015
5,Fine,1.9525,0.804407713499,0.251058009098
5,Fine,1.955,0.804407713499,0.250032035157
5,Fine,1.9575,0.803489439853,0.249009989829
5,Fine,1.96,0.803489439853,0.247991866666
5,Fine,1.9625,0.803489439853,0.246977659132
5,Fine,1.965,0.803489439853,0.245967360603
5,Fine,1.9675,0.802571166208,0.244960964377
5,Fine,1.97,0.802571166208,0.243958463664
5,Fine,1.9725,0.800734618916,0.242959851597
5,Fine,1.975,0.800734618916,0.241965121227
5,Fine,1.9775,0.800734618916,0.240974265528
5,Fine,1.98,0.800734618916,0.239987277398
5,Fine,1.9825,0.799816345271,0.239004149658
5,Fine,1.985,0.798898071625,0.238029323713
5,Fine,1.9875,0.798898071625,0.237059849972
5,Fine,1.99,0.798898071625,0.236094152523
5,Fine,1.9925,0.798898071625,0.235132224304
5,Fine,1.995,0.796143250689,0.234174058179
5,Fine,1.9975,0.796143250689,0.233219646942
5,Fine,2,0.796143250689,0.232268983317
6,Medium half-dt,0,0,0
6,Medium half-dt,0.005,0,0.000924359475686
6,Medium half-dt,0.01,0,0.00530405054042
6,Medium half-dt,0.015,0,0.0150443702808
6,Medium half-dt,0.02,0,0.0315907288946
6,Medium half-dt,0.025,0,0.0561496946406
6,Medium half-dt,0.03,0,0.0897735928272
6,Medium half-dt,0.035,0,0.133403308284
6,Medium half-dt,0.04,0,0.187893674411
6,Medium half-dt,0.045,0,0.254030091875
6,Medium half-dt,0.05,0,0.332539197565
6,Medium half-dt,0.055,0,0.401170107527
6,Medium half-dt,0.06,0,0.457259648492
6,Medium half-dt,0.065,0,0.506343608785
6,Medium half-dt,0.07,0,0.550632237053
6,Medium half-dt,0.075,0,0.591310233396
6,Medium half-dt,0.08,0,0.629117114332
6,Medium half-dt,0.085,0,0.66455711113
6,Medium half-dt,0.09,0,0.697994252539
6,Medium half-dt,0.095,0,0.729701885788
6,Medium half-dt,0.1,0,0.759890979369
6,Medium half-dt,0.105,0,0.788727335669
6,Medium half-dt,0.11,0,0.816342442096
6,Medium half-dt,0.115,0,0.842840350412
6,Medium half-dt,0.12,0,0.868301832574
6,Medium half-dt,0.125,0,0.892786431014
6,Medium half-dt,0.13,0,0.916332618701
6,Medium half-dt,0.135,0,0.93895597236
6,Medium half-dt,0.14,0,0.960644965537
6,Medium half-dt,0.145,0,0.98135366479
6,Medium half-dt,0.15,0,1.00099027128
6,Medium half-dt,0.155,0,1.01940025303
6,Medium half-dt,0.16,0,1.03634341742
6,Medium half-dt,0.165,0,1.05146758595
6,Medium half-dt,0.17,0,1.0642913822
6,Medium half-dt,0.175,0,1.07422760163
6,Medium half-dt,0.18,0,1.08069382636
6,Medium half-dt,0.185,0,1.08332601906
6,Medium half-dt,0.19,0.00206611570248,1.0822084812
6,Medium half-dt,0.195,0.00413223140496,1.07795463033
6,Medium half-dt,0.2,0.00619834710744,1.07155557412
6,Medium half-dt,0.205,0.00826446280992,1.06409019329
6,Medium half-dt,0.21,0.0144628099174,1.05646737137
6,Medium half-dt,0.215,0.0144628099174,1.04930527585
6,Medium half-dt,0.22,0.0206611570248,1.04294189325
6,Medium half-dt,0.225,0.0227272727273,1.03750948107
6,Medium half-dt,0.23,0.0289256198347,1.03301223518
6,Medium half-dt,0.235,0.0330578512397,1.02938290107
6,Medium half-dt,0.24,0.0330578512397,1.02652056114
6,Medium half-dt,0.245,0.0433884297521,1.02431636993
6,Medium half-dt,0.25,0.051652892562,1.02266885379
6,Medium half-dt,0.255,0.0537190082645,1.02148948159
6,Medium half-dt,0.26,0.0537190082645,1.02070229994
6,Medium half-dt,0.265,0.0661157024793,1.02024210382
6,Medium half-dt,0.27,0.0723140495868,1.02005320825
6,Medium half-dt,0.275,0.0785123966942,1.02008870274
6,Medium half-dt,0.28,0.0847107438017,1.02030955818
6,Medium half-dt,0.285,0.0888429752066,1.0206833564
6,Medium half-dt,0.29,0.099173553719,1.02118283443
6,Medium half-dt,0.295,0.107438016529,1.02178459638
6,Medium half-dt,0.3,0.113636363636,1.02246826966
6,Medium half-dt,0.305,0.121900826446,1.01462381361
6,Medium half-dt,0.31,0.134297520661,0.998940614978
6,Medium half-dt,0.315,0.140495867769,0.978891298728
6,Medium half-dt,0.32,0.152892561983,0.956240880567
6,Medium half-dt,0.325,0.157024793388,0.932169259097
6,Medium half-dt,0.33,0.163223140496,0.907577655137
6,Medium half-dt,0.335,0.175619834711,0.883205162128
6,Medium half-dt,0.34,0.183884297521,0.859682475362
6,Medium half-dt,0.345,0.192148760331,0.837560123352
6,Medium half-dt,0.35,0.20041322314,0.817549125861
6,Medium half-dt,0.355,0.206611570248,0.800051759653
6,Medium half-dt,0.36,0.221074380165,0.783780500752
6,Medium half-dt,0.365,0.227272727273,0.768539824599
6,Medium half-dt,0.37,0.23347107438,0.754252508603
6,Medium half-dt,0.375,0.239669421488,0.740576903777
6,Medium half-dt,0.38,0.247933884298,0.727444660666
6,Medium half-dt,0.385,0.252066115702,0.714803000011
6,Medium half-dt,0.39,0.262396694215,0.702610006594
6,Medium half-dt,0.395,0.264462809917,0.690831497142
6,Medium half-dt,0.4,0.270661157025,0.679562354784
6,Medium half-dt,0.405,0.278925619835,0.668964051348
6,Medium half-dt,0.41,0.29132231405,0.658667279019
6,Medium half-dt,0.415,0.301652892562,0.648656908841
6,Medium half-dt,0.42,0.305785123967,0.638919381998
6,Medium half-dt,0.425,0.314049586777,0.629442408592
6,Medium half-dt,0.43,0.318181818182,0.620214742211
6,Medium half-dt,0.435,0.324380165289,0.611226009088
6,Medium half-dt,0.44,0.326446280992,0.602466576847
6,Medium half-dt,0.445,0.330578512397,0.594003286068
6,Medium half-dt,0.45,0.330578512397,0.585967032679
6,Medium half-dt,0.455,0.332644628099,0.578112803842
6,Medium half-dt,0.46,0.332644628099,0.570434859197
6,Medium half-dt,0.465,0.334710743802,0.562927699121
6,Medium half-dt,0.47,0.338842975207,0.555586043598
6,Medium half-dt,0.475,0.340909090909,0.548404814529
6,Medium half-dt,0.48,0.340909090909,0.54137912076
6,Medium half-dt,0.485,0.340909090909,0.534683472299
6,Medium half-dt,0.49,0.342975206612,0.5282353779
6,Medium half-dt,0.495,0.342975206612,0.521913163345
6,Medium half-dt,0.5,0.342975206612,0.515713567961
6,Medium half-dt,0.505,0.342975206612,0.509633391729
6,Medium half-dt,0.51,0.342975206612,0.503669495683
6,Medium half-dt,0.515,0.345041322314,0.497818802354
6,Medium half-dt,0.52,0.345041322314,0.492131004519
6,Medium half-dt,0.525,0.345041322314,0.486677950137
6,Medium half-dt,0.53,0.345041322314,0.481319829558
6,Medium half-dt,0.535,0.345041322314,0.476054338597
6,Medium half-dt,0.54,0.342975206612,0.470879200083
6,Medium half-dt,0.545,0.342975206612,0.465792167228
6,Medium half-dt,0.55,0.342975206612,0.460918908348
6,Medium half-dt,0.555,0.342975206612,0.456212797399
6,Medium half-dt,0.56,0.342975206612,0.451578527255
6,Medium half-dt,0.565,0.342975206612,0.447014371936
6,Medium half-dt,0.57,0.342975206612,0.442599861512
6,Medium half-dt,0.575,0.342975206612,0.438313665832
6,Medium half-dt,0.58,0.340909090909,0.434086110788
6,Medium half-dt,0.585,0.340909090909,0.4299158342
6,Medium half-dt,0.59,0.340909090909,0.425976144022
6,Medium half-dt,0.595,0.340909090909,0.422141158418
6,Medium half-dt,0.6,0.340909090909,0.418410380673
6,Medium half-dt,0.605,0.340909090909,0.414812742346
6,Medium half-dt,0.61,0.340909090909,0.411421850266
6,Medium half-dt,0.615,0.340909090909,0.408057812018
6,Medium half-dt,0.62,0.340909090909,0.404719897913
6,Medium half-dt,0.625,0.338842975207,0.401407438192
6,Medium half-dt,0.63,0.338842975207,0.398119818354
6,Medium half-dt,0.635,0.330578512397,0.394856474902
6,Medium half-dt,0.64,0.330578512397,0.391616891463
6,Medium half-dt,0.645,0.330578512397,0.388400595252
6,Medium half-dt,0.65,0.330578512397,0.385207153831
6,Medium half-dt,0.655,0.330578512397,0.382036172136
6,Medium half-dt,0.66,0.328512396694,0.378887289741
6,Medium half-dt,0.665,0.326446280992,0.37576017833
6,Medium half-dt,0.67,0.326446280992,0.372654539358
6,Medium half-dt,0.675,0.326446280992,0.369570101867
6,Medium half-dt,0.68,0.324380165289,0.36650662046
6,Medium half-dt,0.685,0.320247933884,0.363463873393
6,Medium half-dt,0.69,0.320247933884,0.360441660794
6,Medium half-dt,0.695,0.320247933884,0.35743980298
6,Medium half-dt,0.7,0.320247933884,0.354458138871
6,Medium half-dt,0.705,0.318181818182,0.351496524493
6,Medium half-dt,0.71,0.316115702479,0.348554831563
6,Medium half-dt,0.715,0.314049586777,0.345632946141
6,Medium half-dt,0.72,0.314049586777,0.342730767363
6,Medium half-dt,0.725,0.314049586777,0.339848206233
6,Medium half-dt,0.73,0.311983471074,0.336985184481
6,Medium half-dt,0.735,0.309917355372,0.334141633484
6,Medium half-dt,0.74,0.309917355372,0.331317573174
6,Medium half-dt,0.745,0.309917355372,0.328530373329
6,Medium half-dt,0.75,0.309917355372,0.325762751899
6,Medium half-dt,0.755,0.305785123967,0.323014628533
6,Medium half-dt,0.76,0.303719008264,0.320285929113
6,Medium half-dt,0.765,0.303719008264,0.317576585142
6,Medium half-dt,0.77,0.303719008264,0.314886533168
6,Medium half-dt,0.775,0.301652892562,0.312215714222
6,Medium half-dt,0.78,0.301652892562,0.309564073293
6,Medium half-dt,0.785,0.29958677686,0.306931558819
6,Medium half-dt,0.79,0.297520661157,0.30431812221
6,Medium half-dt,0.795,0.295454545455,0.301723717394
6,Medium half-dt,0.8,0.295454545455,0.299148300389
6,Medium half-dt,0.805,0.293388429752,0.296591828901
6,Medium half-dt,0.81,0.293388429752,0.294054261945
6,Medium half-dt,0.815,0.293388429752,0.291535559495
6,Medium half-dt,0.82,0.293388429752,0.289035682153
6,Medium half-dt,0.825,0.293388429752,0.286554590844
6,Medium half-dt,0.83,0.293388429752,0.284092246533
6,Medium half-dt,0.835,0.293388429752,0.281648609969
6,Medium half-dt,0.84,0.293388429752,0.279223641441
6,Medium half-dt,0.845,0.293388429752,0.276817300568
6,Medium half-dt,0.85,0.293388429752,0.274429546094
6,Medium half-dt,0.855,0.29132231405,0.272060335718
6,Medium half-dt,0.86,0.29132231405,0.269709625928
6,Medium half-dt,0.865,0.289256198347,0.267377371861
6,Medium half-dt,0.87,0.287190082645,0.265063527179
6,Medium half-dt,0.875,0.287190082645,0.262768043959
6,Medium half-dt,0.88,0.287190082645,0.260490872596
6,Medium half-dt,0.885,0.287190082645,0.258231961724
6,Medium half-dt,0.89,0.287190082645,0.255991258149
6,Medium half-dt,0.895,0.287190082645,0.25376870679
6,Medium half-dt,0.9,0.28305785124,0.25156425064
6,Medium half-dt,0.905,0.280991735537,0.249377830729
6,Medium half-dt,0.91,0.280991735537,0.247209386099
6,Medium half-dt,0.915,0.278925619835,0.245064686606
6,Medium half-dt,0.92,0.276859504132,0.242946332691
6,Medium half-dt,0.925,0.27479338843,0.240845529316
6,Medium half-dt,0.93,0.272727272727,0.238762207459
6,Medium half-dt,0.935,0.272727272727,0.236696296601
6,Medium half-dt,0.94,0.272727272727,0.234647724706
6,Medium half-dt,0.945,0.272727272727,0.232616418214
6,Medium half-dt,0.95,0.272727272727,0.230602302029
6,Medium half-dt,0.955,0.272727272727,0.228605299524
6,Medium half-dt,0.96,0.272727272727,0.226625332546
6,Medium half-dt,0.965,0.270661157025,0.224662321425
6,Medium half-dt,0.97,0.270661157025,0.222716184997
6,Medium half-dt,0.975,0.270661157025,0.220786840614
6,Medium half-dt,0.98,0.270661157025,0.21887420418
6,Medium half-dt,0.985,0.270661157025,0.21697819017
6,Medium half-dt,0.99,0.268595041322,0.215098711664
6,Medium half-dt,0.995,0.268595041322,0.213235680383
6,Medium half-dt,1,0.268595041322,0.211389006725
6,Medium half-dt,1.005,0.26652892562,0.209571167806
6,Medium half-dt,1.01,0.26652892562,0.20783383866
6,Medium half-dt,1.015,0.264462809917,0.20624383206
6,Medium half-dt,1.02,0.264462809917,0.204877021178
6,Medium half-dt,1.025,0.264462809917,0.203915675566
6,Medium half-dt,1.03,0.262396694215,0.203753719231
6,Medium half-dt,1.035,0.262396694215,0.215260235428
6,Medium half-dt,1.04,0.260330578512,0.231540497208
6,Medium half-dt,1.045,0.260330578512,0.251806901186
6,Medium half-dt,1.05,0.260330578512,0.276390159463
6,Medium half-dt,1.055,0.260330578512,0.298208870552
6,Medium half-dt,1.06,0.260330578512,0.316418252906
6,Medium half-dt,1.065,0.260330578512,0.332807276868
6,Medium half-dt,1.07,0.254132231405,0.348083601466
6,Medium half-dt,1.075,0.25,0.362614348921
6,Medium half-dt,1.08,0.25,0.376616762628
6,Medium half-dt,1.085,0.25,0.390229118952
6,Medium half-dt,1.09,0.245867768595,0.40354372697
6,Medium half-dt,1.095,0.243801652893,0.418120841082
6,Medium half-dt,1.1,0.237603305785,0.434628938293
6,Medium half-dt,1.105,0.237603305785,0.450827012462
6,Medium half-dt,1.11,0.237603305785,0.466821520525
6,Medium half-dt,1.115,0.237603305785,0.482530078557
6,Medium half-dt,1.12,0.235537190083,0.497966651925
6,Medium half-dt,1.125,0.235537190083,0.513143378933
6,Medium half-dt,1.13,0.235537190083,0.528070700311
6,Medium half-dt,1.135,0.235537190083,0.542757346206
6,Medium half-dt,1.14,0.235537190083,0.557210209666
6,Medium half-dt,1.145,0.235537190083,0.571434126083
6,Medium half-dt,1.15,0.235537190083,0.585431569276
6,Medium half-dt,1.155,0.24173553719,0.599202267744
6,Medium half-dt,1.16,0.24173553719,0.612742740161
6,Medium half-dt,1.165,0.239669421488,0.626045748034
6,Medium half-dt,1.17,0.243801652893,0.639099666573
6,Medium half-dt,1.175,0.243801652893,0.651887783457
6,Medium half-dt,1.18,0.243801652893,0.66438755135
6,Medium half-dt,1.185,0.24173553719,0.676569846295
6,Medium half-dt,1.19,0.243801652893,0.689322503263
6,Medium half-dt,1.195,0.25,0.701884529387
6,Medium half-dt,1.2,0.252066115702,0.714222340652
6,Medium half-dt,1.205,0.262396694215,0.72644452356
6,Medium half-dt,1.21,0.264462809917,0.738319934345
6,Medium half-dt,1.215,0.268595041322,0.749781108353
6,Medium half-dt,1.22,0.27479338843,0.761286735736
6,Medium half-dt,1.225,0.27479338843,0.773518312978
6,Medium half-dt,1.23,0.287190082645,0.785352006093
6,Medium half-dt,1.235,0.289256198347,0.796687716225
6,Medium half-dt,1.24,0.295454545455,0.807408334151
6,Medium half-dt,1.245,0.301652892562,0.819298372808
6,Medium half-dt,1.25,0.318181818182,0.83145267931
6,Medium half-dt,1.255,0.322314049587,0.842979758148
6,Medium half-dt,1.26,0.328512396694,0.853710320768
6,Medium half-dt,1.265,0.342975206612,0.865322523084
6,Medium half-dt,1.27,0.351239669421,0.87772569021
6,Medium half-dt,1.275,0.357438016529,0.88926737838
6,Medium half-dt,1.28,0.373966942149,0.899713481554
6,Medium half-dt,1.285,0.388429752066,0.912700535162
6,Medium half-dt,1.29,0.402892561983,0.925046461668
6,Medium half-dt,1.295,0.411157024793,0.936145018223
6,Medium half-dt,1.3,0.425619834711,0.948706014233
6,Medium half-dt,1.305,0.444214876033,0.957261539432
6,Medium half-dt,1.31,0.456611570248,0.958083625162
6,Medium half-dt,1.315,0.47520661157,0.955490324093
6,Medium half-dt,1.32,0.489669421488,0.948389214447
6,Medium half-dt,1.325,0.504132231405,0.936807958649
6,Medium half-dt,1.33,0.526859504132,0.924713518949
6,Medium half-dt,1.335,0.535123966942,0.909640729087
6,Medium half-dt,1.34,0.553719008264,0.893256496613
6,Medium half-dt,1.345,0.568181818182,0.877648479403
6,Medium half-dt,1.35,0.584710743802,0.861538148397
6,Medium half-dt,1.355,0.601239669421,0.846036130723
6,Medium half-dt,1.36,0.617768595041,0.83228457537
6,Medium half-dt,1.365,0.636363636364,0.818843567364
6,Medium half-dt,1.37,0.648760330579,0.805694914586
6,Medium half-dt,1.375,0.665289256198,0.792993004333
6,Medium half-dt,1.38,0.679752066116,0.781013331369
6,Medium half-dt,1.385,0.694214876033,0.769893235919
6,Medium half-dt,1.39,0.712809917355,0.758716965279
6,Medium half-dt,1.395,0.729338842975,0.747467760707
6,Medium half-dt,1.4,0.745867768595,0.736189763995
6,Medium half-dt,1.405,0.756198347107,0.72492848221
6,Medium half-dt,1.41,0.776859504132,0.713729286443
6,Medium half-dt,1.415,0.79132231405,0.70263596657
6,Medium half-dt,1.42,0.801652892562,0.691689435888
6,Medium half-dt,1.425,0.809917355372,0.680926658391
6,Medium half-dt,1.43,0.822314049587,0.670379844715
6,Medium half-dt,1.435,0.824380165289,0.660075935102
6,Medium half-dt,1.44,0.828512396694,0.650036362544
6,Medium half-dt,1.445,0.838842975207,0.640277069311
6,Medium half-dt,1.45,0.849173553719,0.630808736356
6,Medium half-dt,1.455,0.853305785124,0.623125593492
6,Medium half-dt,1.46,0.859504132231,0.615909531549
6,Medium half-dt,1.465,0.861570247934,0.608830478057
6,Medium half-dt,1.47,0.865702479339,0.601883024478
6,Medium half-dt,1.475,0.873966942149,0.595127253313
6,Medium half-dt,1.48,0.878099173554,0.588514767842
6,Medium half-dt,1.485,0.878099173554,0.582014953958
6,Medium half-dt,1.49,0.880165289256,0.575624685641
6,Medium half-dt,1.495,0.880165289256,0.56934101525
6,Medium half-dt,1.5,0.882231404959,0.563161142637
6,Medium half-dt,1.505,0.882231404959,0.557082390304
6,Medium half-dt,1.51,0.884297520661,0.551105906424
6,Medium half-dt,1.515,0.884297520661,0.545297639858
6,Medium half-dt,1.52,0.886363636364,0.539580698389
6,Medium half-dt,1.525,0.886363636364,0.533952770509
6,Medium half-dt,1.53,0.886363636364,0.528411596137
6,Medium half-dt,1.535,0.886363636364,0.522954963828
6,Medium half-dt,1.54,0.886363636364,0.517580709137
6,Medium half-dt,1.545,0.886363636364,0.512286713823
6,Medium half-dt,1.55,0.886363636364,0.507070905643
6,Medium half-dt,1.555,0.886363636364,0.501931258554
6,Medium half-dt,1.56,0.886363636364,0.49686579315
6,Medium half-dt,1.565,0.886363636364,0.491904337579
6,Medium half-dt,1.57,0.886363636364,0.487038856076
6,Medium half-dt,1.575,0.886363636364,0.482248684256
6,Medium half-dt,1.58,0.886363636364,0.477579269528
6,Medium half-dt,1.585,0.886363636364,0.472983154222
6,Medium half-dt,1.59,0.884297520661,0.468445534533
6,Medium half-dt,1.595,0.884297520661,0.463964959663
6,Medium half-dt,1.6,0.884297520661,0.45954002547
6,Medium half-dt,1.605,0.884297520661,0.45516937392
6,Medium half-dt,1.61,0.884297520661,0.450868786448
6,Medium half-dt,1.615,0.884297520661,0.446673466493
6,Medium half-dt,1.62,0.884297520661,0.442525307055
6,Medium half-dt,1.625,0.882231404959,0.43842324027
6,Medium half-dt,1.63,0.882231404959,0.434366240039
6,Medium half-dt,1.635,0.880165289256,0.430371571472
6,Medium half-dt,1.64,0.878099173554,0.42646459685
6,Medium half-dt,1.645,0.878099173554,0.422596721167
6,Medium half-dt,1.65,0.878099173554,0.418767198577
6,Medium half-dt,1.655,0.878099173554,0.415002709011
6,Medium half-dt,1.66,0.876033057851,0.411301551994
6,Medium half-dt,1.665,0.873966942149,0.407684727064
6,Medium half-dt,1.67,0.873966942149,0.404103213636
6,Medium half-dt,1.675,0.873966942149,0.400565812141
6,Medium half-dt,1.68,0.871900826446,0.397090891911
6,Medium half-dt,1.685,0.871900826446,0.393645089627
6,Medium half-dt,1.69,0.871900826446,0.390261127353
6,Medium half-dt,1.695,0.867768595041,0.386912188871
6,Medium half-dt,1.7,0.865702479339,0.383607470166
6,Medium half-dt,1.705,0.857438016529,0.380334490756
6,Medium half-dt,1.71,0.857438016529,0.377084809424
6,Medium half-dt,1.715,0.857438016529,0.373858382115
6,Medium half-dt,1.72,0.857438016529,0.370655161047
6,Medium half-dt,1.725,0.855371900826,0.367510043495
6,Medium half-dt,1.73,0.855371900826,0.364401355182
6,Medium half-dt,1.735,0.855371900826,0.361314512754
6,Medium half-dt,1.74,0.855371900826,0.358249498571
6,Medium half-dt,1.745,0.853305785124,0.355206289689
6,Medium half-dt,1.75,0.853305785124,0.352184858273
6,Medium half-dt,1.755,0.853305785124,0.34918517199
6,Medium half-dt,1.76,0.849173553719,0.346207194376
6,Medium half-dt,1.765,0.849173553719,0.343250885173
6,Medium half-dt,1.77,0.849173553719,0.340357817363
6,Medium half-dt,1.775,0.849173553719,0.337486107887
6,Medium half-dt,1.78,0.849173553719,0.334634954452
6,Medium half-dt,1.785,0.849173553719,0.331804330549
6,Medium half-dt,1.79,0.847107438017,0.328994205533
6,Medium half-dt,1.795,0.847107438017,0.326204544927
6,Medium half-dt,1.8,0.842975206612,0.323435310705
6,Medium half-dt,1.805,0.838842975207,0.320686461549
6,Medium half-dt,1.81,0.836776859504,0.317975697843
6,Medium half-dt,1.815,0.836776859504,0.315303378781
6,Medium half-dt,1.82,0.836776859504,0.312650482631
6,Medium half-dt,1.825,0.836776859504,0.310016975313
6,Medium half-dt,1.83,0.836776859504,0.307402819454
6,Medium half-dt,1.835,0.836776859504,0.304807974598
6,Medium half-dt,1.84,0.836776859504,0.302232397398
6,Medium half-dt,1.845,0.834710743802,0.299676041801
6,Medium half-dt,1.85,0.834710743802,0.297138859207
6,Medium half-dt,1.855,0.834710743802,0.294647548296
6,Medium half-dt,1.86,0.834710743802,0.292178588339
6,Medium half-dt,1.865,0.832644628099,0.28972796814
6,Medium half-dt,1.87,0.832644628099,0.287295642969
6,Medium half-dt,1.875,0.830578512397,0.284881565642
6,Medium half-dt,1.88,0.830578512397,0.282485686651
6,Medium half-dt,1.885,0.830578512397,0.280107954289
6,Medium half-dt,1.89,0.828512396694,0.277748314764
6,Medium half-dt,1.895,0.828512396694,0.275406712302
6,Medium half-dt,1.9,0.828512396694,0.273099432944
6,Medium half-dt,1.905,0.826446280992,0.270818620319
6,Medium half-dt,1.91,0.826446280992,0.26855511811
6,Medium half-dt,1.915,0.826446280992,0.266308872649
6,Medium half-dt,1.92,0.826446280992,0.264079828422
6,Medium half-dt,1.925,0.826446280992,0.261867928149
6,Medium half-dt,1.93,0.824380165289,0.259673112869
6,Medium half-dt,1.935,0.820247933884,0.25749532202
6,Medium half-dt,1.94,0.820247933884,0.255334493506
6,Medium half-dt,1.945,0.818181818182,0.253190563766
6,Medium half-dt,1.95,0.816115702479,0.251065588556
6,Medium half-dt,1.955,0.816115702479,0.248975330772
6,Medium half-dt,1.96,0.816115702479,0.246901336701
6,Medium half-dt,1.965,0.816115702479,0.244843544074
6,Medium half-dt,1.97,0.816115702479,0.242801889309
6,Medium half-dt,1.975,0.816115702479,0.24077630757
6,Medium half-dt,1.98,0.814049586777,0.238766732818
6,Medium half-dt,1.985,0.814049586777,0.236773097871
6,Medium half-dt,1.99,0.814049586777,0.234795334447
6,Medium half-dt,1.995,0.811983471074,0.232833373222
6,Medium half-dt,2,0.811983471074,0.23088714387
